employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,id
524744,Hays Specialist Recruitment Limited,None,None,"Trainee Accountant, Alton, £20K-£28K, Study Support",Alton,20000.0,28000.0,GBP,24/05/2024,11/04/2024,"Your new company - This firm is an established accountancy firm based in Alton who are actively looking for their next recruit. They have recently brought in new staff and are looking to build on their key trainee team. Their client list is predominately based within the surrounding areas across Hampshire and Surrey, and they have interests and memberships in common with many of our clients. - They believe that talking to your accountant should ...",5,https://www.reed.co.uk/jobs/trainee-accountant-alton-20k-28k-study-support/52460009,52460009
11502,Accountability Recruitment,None,None,Part-time Senior Bookkeeper / Admin,Alton,16.0,19.0,GBP,15/05/2024,02/04/2024,"Joining a friendly company to assist with their accountancy and administrative function. You will be responsible for a variety of duties including: Sales ledger including some general credit control Purchase ledger duties, inputting invoices and allocating Bank reconciliations VAT returns Small monthly payroll - circa 12-14 people on a monthly basis and all associated administration Assisting with managing Contractor timesheets General office ad...",5,https://www.reed.co.uk/jobs/part-time-senior-bookkeeper-admin/52408811,52408811
563845,Adecco,None,None,Stores Assistant,Alton,11.0,11.44,GBP,15/05/2024,02/04/2024,Our client in Alton is looking for someone to join their busy warehouse team for the next few weeks possibly on going work. Ideally starting work tomorrow. This would suit someone who is in between jobs or looking for a temp role. Ideally you will be a car driver or live in Alton. 11.44 per hour. Job Duties : The role responsibilities include the receiving of incoming goods and picking and packing orders. Receiving &amp; checking incoming goods ...,4,https://www.reed.co.uk/jobs/stores-assistant/52407657,52407657
171634,GSL Education,None,None,Support Workers,Alton,76.92,95.0,GBP,15/05/2024,02/04/2024,"Support Workers/ Teaching Assistants&nbsp; ASAP Start&nbsp; Must be experienced supporting Social Emotional and Mental Health, Autism and ComplexBehaviouralNeeds&nbsp; Full time- Temp to Perm&nbsp; 8:15- 3:30 - Monday to Friday- Term Time Only!&nbsp; Salary- 76.92 to 95 per day&nbsp; &nbsp; The role includes working on a 1:1 basis with children who have challengingbehaviour, SEMH, Autism andhasbeen through the care system.&nbsp; &nbsp; You willb...",2,https://www.reed.co.uk/jobs/support-workers/52406643,52406643
610859,Humphrey & Kirk -  Specialists in Property Recruitment,None,None,Property Manager,Alton,29000.0,29000.0,GBP,01/05/2024,19/03/2024,"An exciting opportunity for a Property Manager to join a successful Independent Agent with a network of branches over Surrey and Hampshire. The role will be based at the Alton office. Basic Salary 25,800 - 26'800 OTE 29,000 Our client is looking for an experienced motivated individual who is both commercially aware and able to hit the ground running with a strong desire to build on their current skill set and develop their career further in Prop...",0,https://www.reed.co.uk/jobs/property-manager/52341648,52341648
362030,wild recruitment,None,None,Postal Worker,Alton,13.37,14.48,GBP,01/05/2024,19/03/2024,"Postal delivery worker Wild Recruitment are currently supporting a busy company in Alton who are recruiting for a postal worker with a driving licence. Working for Wild Recruitment as a 3.5t Driver/ driving comes with great benefits which include: Get paid for every hour that you work Weekly pay - You get paid every Friday As a 3.5t driver, you must have a full UK Driving license This is a postal delivery driver position and you will be driving ...",2,https://www.reed.co.uk/jobs/postal-worker/52339344,52339344
362030,wild recruitment,None,None,Postal Worker with Driving,Alton,13.37,13.37,GBP,30/04/2024,18/03/2024,"Wild Recruitment are seeking postal workers to work for a busy distribution centre based in Alton With a real focus on quality and excellent service, you will be joining a household institution. Monday to Sunday with time off during the week if you work at the weekend Shifts are between 8am and 7pm ** 13.37ph** The role will involve collecting parcels from the depot and delivering them to your designated areas, in and around Alton If you are del...",3,https://www.reed.co.uk/jobs/postal-worker-with-driving/52334128,52334128
520034,Sanderson,None,None,Electronics Engineer,Alton,45000.0,65000.0,GBP,24/04/2024,12/03/2024,"Electronics Engineer Alton, Hampshire (Onsite) 45k - 65K DOE Role details: We are working with an innovative Space company who are world class Spacecraft experts. They design, build and operate space missions for global customers. They are looking for an Electronics Engineer to support on a range of activities from detailed design, development, documentation and test through to wider spacecraft support. The ideal candidate will have knowledge an...",5,https://www.reed.co.uk/jobs/electronics-engineer/52296552,52296552
578122,Pembrook Resourcing,None,None,Motorcycle Technician,Alton,30000.0,40000.0,GBP,20/04/2024,26/01/2024,"Motorcycle Technician Pembrook Resourcing are currently seeking a motorcycle technician for our client, if you have a passion for fixing and servicing industry leading motorbikes then this role is for you! Our clients training is industry-leading, so anything you don’t know now, you soon will. They will also ensure that you get the support and opportunities to make the most of your future with them so a clear career path is clear and easily achi...",4,https://www.reed.co.uk/jobs/motorcycle-technician/52019086,52019086
575264,Reed,None,None,Internal Sales Executive,GU342PZ,23000.0,24000.0,GBP,12/05/2024,11/04/2024,"Internal Sales Executive Permanent Full-time - Monday to Friday Hybrid working Based in Basingstoke Salary 23,500&nbsp;on target earnings 29,500 REED Business Support are actively recruiting on behalf of an established organisation for a permanent&nbsp;Internal Sales Executive. This is an excellent opportunity for an individual with strong customer service skills. As a&nbsp;Internal Sales Executive your duties will include but are not limited to...",0,https://www.reed.co.uk/jobs/internal-sales-executive/52454943,52454943
